,attr0_hi,attr0_lo,attr1_hi,attr1_lo,attr2_hi,attr2_lo,attr3_hi,attr3_lo,attr4_hi,attr4_lo
1000,0.200941,0.20021259,-0.400004,-0.43252286,-0.4992,-0.5,0.1223818,-0.061063707,-0.125,-0.125
1001,-0.059776244,-0.10156,-0.349998,-0.349998,-0.4992,-0.5,0.16040407,0.034744117,-0.125,-0.125
1002,0.036284,-0.000732,-0.32983303,-0.349998,-0.5,-0.5,0.2210608,-0.10102591,-0.125,-0.125
1003,0.100096,0.015410439,-0.31344907,-0.349998,-0.5,-0.5,0.10294688,-0.11741097,-0.125,-0.125
1004,0.23424196,0.19722086,-0.29070616,-0.349998,-0.5,-0.5,0.25806578,0.067856615,-0.125,-0.125
1005,0.301769,0.21946263,-0.349998,-0.349998,-0.5,-0.5,0.16104198,0.055054252,-0.125,-0.125
1006,-0.070512389,-0.10156,-0.300007,-0.300007,-0.5,-0.5,0.095838998,0.05001795,-0.125,-0.125
1007,0.13180019,-0.0052362194,-0.300007,-0.300007,-0.5,-0.5,0.078665292,-0.117742,-0.125,-0.125
1008,0.10599463,0.067028716,-0.300007,-0.300007,-0.5,-0.5,0.080855849,-0.092606377,-0.084669681,-0.125
1009,0.21706993,0.16132199,-0.28237929,-0.300007,-0.5,-0.5,0.071427,0.052608071,-0.125,-0.125
1010,0.301769,0.20885794,-0.2965026,-0.300007,-0.5,-0.5,0.33457853,0.022847755,-0.125,-0.125
1011,-0.081776933,-0.10156,-0.250001,-0.27537368,-0.4992,-0.5,0.13534018,-0.082162693,-0.125,-0.125
1012,-0.00021416261,-0.000732,-0.250001,-0.26214459,-0.4992,-0.5,0.14181071,-0.046312399,-0.125,-0.125
1013,0.18812927,0.089257546,-0.250001,-0.250001,-0.5,-0.5,0.21133929,0.071427,-0.125,-0.125
1014,0.200941,0.089257546,-0.24643197,-0.250001,-0.5,-0.5,0.18557499,0.071427,-0.125,-0.125
1015,0.37673347,0.14793186,-0.250001,-0.250001,-0.5,-0.5,0.22434197,0.040315409,-0.125,-0.125
1016,-0.093534912,-0.10156,-0.199994,-0.22519957,-0.4992,-0.5,0.071427,-0.047413471,-0.08313155,-0.12904647
1017,0.11921209,-0.000732,-0.199994,-0.199994,-0.5,-0.5,0.071427,0.039603121,-0.125,-0.1582751
1018,0.100096,0.052683573,-0.19801988,-0.199994,-0.5,-0.5,0.10297655,0.071427,-0.125,-0.125
1019,0.22637908,0.08457698,-0.199994,-0.24360134,-0.5,-0.5,0.1526447,0.071427,-0.125,-0.125
1020,0.301769,0.052683573,-0.19801988,-0.199994,-0.5,-0.5,0.12452334,0.071427,-0.125,-0.125
1021,0.23847533,-0.027471615,-0.15,-0.15,-0.5,-0.5,0.087815601,0.071427,-0.095758293,-0.125
1022,0.23847533,0.04720838,-0.15,-0.15,-0.4992,-0.5,0.11043687,0.071427,-0.11329088,-0.125
1023,0.23847533,0.17221864,-0.15,-0.15,-0.5,-0.5,0.15044867,0.071427,-0.078111111,-0.125
1024,0.35724247,0.15690206,-0.15,-0.15,-0.5,-0.5,0.13923693,0.071427,-0.082357718,-0.125
1025,0.49699685,0.47222238,-0.15,-0.15,-0.5,-0.5,0.071427,-0.10388032,-0.125,-0.125
1026,-0.087470022,-0.10156,-0.5,-0.5,-0.5,-0.5,0.49485238,0.17366151,-0.125,-0.125
1027,0.16904509,-0.048152338,-0.47148928,-0.5,-0.5,-0.5,0.38187428,0.1058303,-0.125,-0.125
1028,0.12403317,0.064316953,-0.4357096,-0.5,-0.4992,-0.5,0.5,0.214282,-0.061977875,-0.125
1029,0.2609008,0.200941,-0.40429811,-0.5,-0.5,-0.5,0.21912027,0.18384332,-0.125,-0.125
1030,0.43883251,0.301769,-0.46505699,-0.5,-0.4992,-0.5,0.37426682,0.16152859,-0.125,-0.13307271
1031,0.49104553,0.46366499,-0.48285776,-0.5,-0.5,-0.5,0.37125958,0.12518019,-0.085587093,-0.125
1032,0.679858,0.61413518,-0.5,-0.5,-0.4992,-0.5,0.5,0.214282,-0.065653292,-0.125
1033,-0.10156,-0.10156,-0.365192,-0.449995,-0.5,-0.5,0.29604086,0.20231128,-0.125,-0.125
1034,0.27601383,-0.013048124,-0.449995,-0.45800035,-0.5,-0.5,0.33977935,0.11462914,-0.125,-0.125
1035,0.23085076,0.100096,-0.38271398,-0.449995,-0.5,-0.5,0.27388973,0.20635275,-0.125,-0.125
1036,0.200941,0.11524448,-0.3750807,-0.449995,-0.5,-0.5,0.33175857,0.2029817,-0.125,-0.125
1037,0.301769,0.26013727,-0.4285402,-0.449995,-0.4992,-0.5,0.29486726,0.17061935,-0.125,-0.125
1038,0.5215688,0.47393445,-0.449995,-0.46415591,-0.5,-0.5,0.3654878,0.12292087,-0.11615112,-0.125
1039,0.679858,0.47747024,-0.449995,-0.49301453,-0.5,-0.5,0.214282,0.12213236,-0.10828069,-0.125
1040,-0.10156,-0.10156,-0.37999379,-0.400004,-0.5,-0.5,0.42817645,0.19534521,-0.125,-0.125
1041,-0.000732,-0.070771029,-0.37192294,-0.400004,-0.4992,-0.5,0.46730448,0.16861769,-0.125,-0.125
1042,0.11535235,0.100096,-0.3641609,-0.42429856,-0.5,-0.5,0.5,0.20637017,-0.125,-0.125
1043,0.200941,0.06455925,-0.37814597,-0.4279062,-0.5,-0.5,0.33250111,0.214282,-0.125,-0.125
1044,0.679858,0.52083355,-0.400004,-0.44764185,-0.5,-0.5,0.226746,0.214282,-0.125,-0.125
1045,-0.080722584,-0.10156,-0.349998,-0.43345966,-0.5,-0.5,0.23264109,0.0014109308,-0.125,-0.125
1046,0.020887506,-0.057166473,-0.34501041,-0.349998,-0.5,-0.5,0.24744449,0.214282,-0.125,-0.125
1047,0.22209588,0.064812428,-0.31799744,-0.349998,-0.5,-0.5,0.27569263,0.214282,-0.090594509,-0.125
1048,0.25125298,0.200941,-0.32447452,-0.349998,-0.4992,-0.5,0.21904646,0.18391824,-0.125,-0.125
1049,-0.07552594,-0.10156,-0.300007,-0.30957169,-0.5,-0.5,0.32693955,0.214282,-0.125,-0.14854359
1050,0.073127664,-0.049375974,-0.29836351,-0.300007,-0.5,-0.5,0.214282,0.17148723,-0.125,-0.125
1051,0.100096,0.065083557,-0.25358431,-0.300007,-0.5,-0.5,0.24905712,0.214282,-0.068952855,-0.125
1052,0.200941,0.200941,-0.28841561,-0.30895641,-0.4992,-0.5,0.31076457,0.18395209,-0.125,-0.125
1053,0.30189466,0.26435384,-0.300007,-0.300007,-0.4992,-0.5,0.4185438,0.16979968,-0.125,-0.125
1054,-0.081191769,-0.12197259,-0.250001,-0.26024887,-0.5,-0.5,0.22909903,0.18946937,-0.125,-0.125
1055,0.12382969,-0.074617442,-0.250001,-0.250001,-0.5,-0.5,0.22907012,0.214282,-0.095447071,-0.125
1056,0.18166115,0.099495864,-0.250001,-0.250001,-0.5,-0.5,0.24090107,0.20661117,-0.051818826,-0.125
1057,0.23469182,0.093181714,-0.250001,-0.250001,-0.4992,-0.5,0.23412008,0.20801927,-0.093966676,-0.125
1058,0.37844688,0.13291275,-0.250001,-0.250001,-0.5,-0.5,0.22419652,0.19915895,-0.10163046,-0.125
1059,-0.09220062,-0.10156,-0.199994,-0.20884423,-0.4992,-0.5,0.30832101,0.214282,-0.125,-0.125
1060,-0.000732,-0.000732,-0.199994,-0.199994,-0.5,-0.5,0.35432065,0.19001902,-0.125,-0.12611071
1061,0.13148909,0.100096,-0.199994,-0.199994,-0.5,-0.5,0.21941645,0.20652427,-0.098314668,-0.125
1062,0.200941,0.18739595,-0.199994,-0.199994,-0.5,-0.5,0.36770415,0.18705574,-0.1048812,-0.125
1063,0.42129858,0.30057113,-0.199994,-0.199994,-0.5,-0.5,0.214282,0.16181684,-0.125,-0.125
1064,0.21921755,0.100096,-0.15,-0.15,-0.4992,-0.5,0.42567525,0.2065712,-0.069842247,-0.125
1065,0.24366477,0.200941,-0.15,-0.15,-0.4992,-0.5,0.33851864,0.18408202,-0.076228787,-0.125
1066,0.35845663,0.301769,-0.15,-0.15,-0.5,-0.5,0.26717561,0.17629299,-0.080725839,-0.125
1067,0.51314424,0.38852626,-0.15,-0.15,-0.5,-0.5,0.4145415,0.1620442,-0.087763861,-0.125
1068,-0.032460803,-0.10156,-0.47408775,-0.5,-0.4992,-0.5,0.5,0.30600075,-0.11874785,-0.125
1069,0.12746516,-0.070558738,-0.46399664,-0.5,-0.4992,-0.5,0.5,0.31589201,-0.081695177,-0.125
1070,0.12746516,-0.070558738,-0.46399664,-0.5,-0.4992,-0.5,0.5,0.31589201,-0.081695177,-0.125
1071,0.200941,-0.073237939,-0.48003086,-0.5,-0.4992,-0.5,0.357182,0.30572985,-0.082895142,-0.125
1072,0.4531321,0.2455174,-0.40762147,-0.5,-0.5,-0.5,0.357182,0.31664,-0.125,-0.125
1073,0.51745797,0.4106131,-0.5,-0.5,-0.4992,-0.5,0.5,0.23749852,-0.10164013,-0.125
1074,0.679858,0.45346028,-0.5,-0.5,-0.4992,-0.5,0.5,0.2849756,-0.094063879,-0.30700535
1075,-0.047521639,-0.10156,-0.42297634,-0.5,-0.4992,-0.5,0.5,0.357182,-0.11700232,-0.1436703
1076,-0.000732,-0.070500086,-0.449995,-0.45473389,-0.4992,-0.5,0.5,0.32502615,-0.10681501,-0.125
1077,0.12576638,-0.070500086,-0.449995,-0.5,-0.4992,-0.5,0.5,0.32502615,-0.094272096,-0.125
1078,0.2322847,0.1592855,-0.36058819,-0.449995,-0.5,-0.5,0.5,0.357182,-0.125,-0.125
1079,0.49881897,0.23453323,-0.40993076,-0.449995,-0.5,-0.5,0.357182,0.31638541,-0.125,-0.125
1080,0.478202,0.478202,-0.449995,-0.4725606,-0.5,-0.5,0.357182,0.26243367,-0.080950039,-0.125
1081,0.679858,0.5221829,-0.449995,-0.5,-0.4992,-0.5,0.5,0.30976231,-0.081912324,-0.30693892
1082,-0.10156,-0.11155247,-0.37740827,-0.400004,-0.5,-0.5,0.49999801,0.25355691,-0.09323879,-0.125
1083,-0.000732,-0.022408528,-0.400004,-0.4568072,-0.4992,-0.5,0.5,0.35217629,-0.125,-0.125
1084,0.11736007,0.044135598,-0.38070885,-0.400004,-0.5,-0.5,0.5,0.357182,-0.125,-0.125
1085,0.29064936,0.044135598,-0.38070885,-0.400004,-0.5,-0.5,0.5,0.357182,-0.125,-0.125
1086,0.301769,0.22165296,-0.34969044,-0.400004,-0.4992,-0.5,0.46725626,0.357182,-0.125,-0.125
1087,0.49536569,0.21187714,-0.400004,-0.45377467,-0.5,-0.5,0.357182,0.357182,-0.125,-0.125
1088,0.679858,0.54188236,-0.400004,-0.44684515,-0.4992,-0.5,0.5,0.28780554,-0.093033419,-0.125
1089,-0.070085309,-0.10998864,-0.31075086,-0.349998,-0.5,-0.5,0.5,0.25327073,-0.091658259,-0.125
1090,0.06499947,-0.023352803,-0.349998,-0.349998,-0.4992,-0.5,0.5,0.23391346,-0.11727978,-0.125
1091,0.113634,0.100096,-0.349998,-0.42429856,-0.5,-0.5,0.5,0.28638071,-0.125,-0.125
1092,0.200941,0.12987448,-0.349998,-0.43547493,-0.4992,-0.5,0.5,0.24869128,-0.125,-0.14460677
1093,0.3428237,0.22134327,-0.34974455,-0.35513834,-0.4992,-0.5,0.5,0.357182,-0.125,-0.125
1094,0.478202,0.45943378,-0.349998,-0.4725606,-0.5,-0.5,0.357182,0.357182,-0.125,-0.125
1095,0.679858,0.59666926,-0.349998,-0.35294754,-0.4992,-0.5,0.5,0.3319828,-0.10309093,-0.18680204
1096,-0.080279612,-0.10156,-0.29421839,-0.300007,-0.4992,-0.5,0.43420018,0.25249955,-0.125,-0.1637497
1097,0.02039791,-0.07001258,-0.300007,-0.300007,-0.5,-0.5,0.49230281,0.34011057,-0.125,-0.125
1098,0.17332778,0.097255907,-0.25243832,-0.300007,-0.4992,-0.5,0.357182,0.35576526,-0.125,-0.125
1099,0.31076737,0.200941,-0.300007,-0.300007,-0.4992,-0.5,0.368258,0.32095705,-0.125,-0.125
1100,0.30189466,0.26435384,-0.300007,-0.300007,-0.4992,-0.5,0.4185438,0.16979968,-0.125,-0.125
1101,-0.086511156,-0.10156,-0.250001,-0.250001,-0.5,-0.5,0.46724053,0.31542131,-0.125,-0.14962857
1102,0.003047634,-0.000732,-0.250001,-0.250001,-0.5,-0.5,0.40056436,0.357182,-0.12031952,-0.125
1103,0.14076793,-0.033450914,-0.250001,-0.250001,-0.4992,-0.5,0.38979981,0.23625928,-0.12154524,-0.125
1104,0.34661182,0.12890277,-0.250001,-0.250001,-0.5,-0.5,0.357182,0.26680709,-0.125,-0.125
1105,0.32227567,0.301769,-0.250001,-0.27674103,-0.4992,-0.5,0.40619044,0.32137038,-0.125,-0.125
1106,0.047313087,-0.023451269,-0.199994,-0.199994,-0.5,-0.5,0.41877712,0.28517196,-0.125,-0.125
1107,0.17052905,-0.025365207,-0.199994,-0.199994,-0.5,-0.5,0.40831769,0.33714661,-0.125,-0.125
1108,0.20346308,0.189407,-0.199994,-0.199994,-0.5,-0.5,0.357182,0.357182,-0.11778138,-0.125
1109,0.41440934,0.19911811,-0.199994,-0.199994,-0.5,-0.5,0.38761543,0.18444161,-0.11015029,-0.125
1110,0.22817716,0.200941,-0.15,-0.15,-0.5,-0.5,0.3700075,0.35433828,-0.031523761,-0.125
1111,0.3526727,0.26668816,-0.12811728,-0.15,-0.5,-0.5,0.5,0.357182,-0.089889247,-0.125
1112,0.51314424,0.38852626,-0.15,-0.15,-0.5,-0.5,0.4145415,0.1620442,-0.087763861,-0.125
1113,-0.032460803,-0.10156,-0.47408775,-0.5,-0.4992,-0.5,0.5,0.30600075,-0.11874785,-0.125
1114,0.12746516,-0.070558738,-0.46399664,-0.5,-0.4992,-0.5,0.5,0.31589201,-0.081695177,-0.125
1115,0.12746516,-0.070558738,-0.46399664,-0.5,-0.4992,-0.5,0.5,0.31589201,-0.081695177,-0.125
1116,0.25432132,0.200941,-0.3636521,-0.5,-0.5,-0.5,0.5,0.39848578,-0.125,-0.125
1117,0.44779739,0.27446765,-0.41562489,-0.5,-0.5,-0.5,0.5,0.30811258,-0.125,-0.125
1118,0.51745797,0.4106131,-0.5,-0.5,-0.4992,-0.5,0.5,0.23749852,-0.10164013,-0.125
1119,0.679858,0.45346028,-0.5,-0.5,-0.4992,-0.5,0.5,0.2849756,-0.094063879,-0.30700535
1120,-0.063854208,-0.10156,-0.449995,-0.5,-0.4992,-0.5,0.5,0.43325834,-0.125,-0.1651128
1121,-0.000732,-0.070500086,-0.449995,-0.45473389,-0.4992,-0.5,0.5,0.32502615,-0.10681501,-0.125
1122,0.12576638,-0.070500086,-0.449995,-0.5,-0.4992,-0.5,0.5,0.32502615,-0.094272096,-0.125
1123,0.23207825,0.200941,-0.29825308,-0.449995,-0.4992,-0.5,0.5,0.39615716,-0.125,-0.125
1124,0.54799158,0.24022444,-0.42407197,-0.449995,-0.4992,-0.5,0.5,0.30650424,-0.125,-0.125
1125,0.54799158,0.478202,-0.449995,-0.449995,-0.4992,-0.5,0.5,0.26243367,-0.09476353,-0.125
1126,0.679858,0.5221829,-0.449995,-0.5,-0.4992,-0.5,0.5,0.30976231,-0.081912324,-0.30693892
1127,-0.094361746,-0.10156,-0.37365063,-0.400004,-0.5,-0.5,0.5,0.38893174,-0.07606436,-0.125
1128,-0.000732,-0.022408528,-0.400004,-0.4568072,-0.4992,-0.5,0.5,0.35217629,-0.125,-0.125
1129,0.1147515,0.044135598,-0.35920862,-0.400004,-0.5,-0.5,0.5,0.37121821,-0.125,-0.125
1130,0.26311201,0.200941,-0.29825308,-0.4234137,-0.4992,-0.5,0.5,0.39581755,-0.125,-0.125
1131,0.34232173,0.19408551,-0.400004,-0.400004,-0.5,-0.5,0.5,0.36729132,-0.125,-0.125
1132,0.478202,0.1699726,-0.400004,-0.400004,-0.4992,-0.5,0.5,0.40915653,-0.125,-0.27165627
1133,0.679858,0.54188236,-0.400004,-0.44684515,-0.4992,-0.5,0.5,0.28780554,-0.093033419,-0.125
1134,-0.091272076,-0.10156,-0.30435903,-0.349998,-0.5,-0.5,0.5,0.48678112,-0.125,-0.15339472
1135,0.081076716,-0.023352803,-0.349998,-0.349998,-0.4992,-0.5,0.5,0.45298637,-0.125,-0.125
1136,0.113634,0.034371313,-0.349998,-0.349998,-0.4992,-0.5,0.5,0.45631911,-0.125,-0.125
1137,0.34773334,0.16446262,-0.349998,-0.349998,-0.4992,-0.5,0.5,0.48028272,-0.125,-0.125
1138,0.34773334,0.16446262,-0.349998,-0.349998,-0.4992,-0.5,0.5,0.48028272,-0.125,-0.125
1139,0.54035047,0.24025002,-0.349998,-0.349998,-0.4992,-0.5,0.5,0.5,-0.125,-0.19471221
1140,0.679858,0.59666926,-0.349998,-0.35294754,-0.4992,-0.5,0.5,0.3319828,-0.10309093,-0.18680204
1141,-0.077592543,-0.10156,-0.29075614,-0.3235643,-0.5,-0.5,0.5,0.46648851,-0.125,-0.15059437
1142,0.014185554,-0.043039499,-0.300007,-0.300007,-0.5,-0.5,0.5,0.44459397,-0.125,-0.125
1143,0.100096,-0.043039499,-0.300007,-0.300007,-0.5,-0.5,0.5,0.4808325,-0.125,-0.12897611
1144,0.34866817,0.19333846,-0.300007,-0.34912776,-0.4992,-0.5,0.5,0.4785216,-0.125,-0.125
1145,0.30971691,0.21678368,-0.300007,-0.34273406,-0.4992,-0.5,0.5,0.4608923,-0.125,-0.15363714
1146,0.52262084,0.46921881,-0.300007,-0.300007,-0.5,-0.5,0.5,0.5,-0.125,-0.125
1147,0.679858,0.61703615,-0.300007,-0.30007275,-0.4992,-0.5,0.5,0.40775658,-0.125,-0.19695904
1148,-0.090236378,-0.10156,-0.21902746,-0.27948804,-0.5,-0.5,0.5,0.49154804,-0.10089398,-0.13739944
1149,-0.000732,-0.068552426,-0.23777637,-0.250001,-0.5,-0.5,0.5,0.45907478,-0.077830581,-0.17440761
1150,0.11357262,0.059449685,-0.250001,-0.250001,-0.5,-0.5,0.5,0.45315987,-0.062323203,-0.125
1151,0.2874963,0.17644247,-0.250001,-0.250001,-0.5,-0.5,0.5,0.47318419,-0.125,-0.18364292
1152,0.30944307,0.27563067,-0.2395142,-0.250001,-0.5,-0.5,0.5,0.48244173,-0.125,-0.125
1153,0.046535164,-0.000732,-0.199994,-0.199994,-0.5,-0.5,0.5,0.45083074,-0.099975187,-0.125
1154,0.14426746,0.022211417,-0.199994,-0.21546819,-0.4992,-0.5,0.5,0.44914714,-0.0483884,-0.125
1155,0.23464547,-0.0059805237,-0.199994,-0.199994,-0.5,-0.5,0.5,0.45121588,-0.099327106,-0.125
1156,0.38476279,0.29323969,-0.199994,-0.199994,-0.5,-0.5,0.5,0.46047303,-0.086271689,-0.125
1157,0.33697461,0.17411457,-0.15,-0.15,-0.4992,-0.5,0.5,0.45943272,-0.0082050877,-0.14502335
1158,0.35643126,0.27054217,-0.12647835,-0.15,-0.4992,-0.5,0.5,0.4558316,-0.009074454,-0.125
1159,0.47947144,0.24928054,-0.13782281,-0.15381005,-0.5,-0.5,0.5,0.45345685,-0.125,-0.125
1160,0.21982821,0.200941,-0.5,-0.5,-0.5,-0.5,-0.49309082,-0.5,0.024867974,-0.040337224
1161,0.34034659,0.24401133,-0.49164935,-0.5,-0.4992,-0.5,-0.5,-0.5,0.066506427,-0.0014165619
1162,0.48186546,0.34954741,-0.49523941,-0.5,-0.4992,-0.5,-0.48061977,-0.5,0.0,-0.048004534
1163,0.679858,0.63581832,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.045780419,-0.035481801
1164,0.21091631,0.200941,-0.449995,-0.46300332,-0.4992,-0.5,-0.5,-0.5,0.029211472,-0.0
1165,0.35868313,0.301769,-0.449995,-0.47295271,-0.5,-0.5,-0.49471376,-0.5,0.054479097,-0.0
1166,0.53736229,0.46552041,-0.32478131,-0.449995,-0.5,-0.5,-0.5,-0.5,0.0,-0.0046987625
1167,0.679858,0.62252921,-0.449995,-0.48174707,-0.5,-0.5,-0.5,-0.5,0.016761146,-0.047368869
1168,0.39223248,0.301769,-0.30859798,-0.40775235,-0.4992,-0.5,-0.5,-0.5,0.0,-0.0
1169,0.58251816,0.37040522,-0.39758608,-0.42067573,-0.5,-0.5,-0.5,-0.5,0.01401398,-0.0
1170,0.679858,0.60724755,-0.33688407,-0.42777391,-0.4992,-0.5,-0.5,-0.5,0.18621621,-0.078261359
1171,0.39223248,0.301769,-0.30859798,-0.40775235,-0.4992,-0.5,-0.5,-0.5,0.0,-0.0
1172,0.56851461,0.42653996,-0.349998,-0.43611131,-0.5,-0.5,-0.5,-0.5,0.0,-0.0066910157
1173,0.679858,0.59287477,-0.22670417,-0.36460825,-0.5,-0.5,-0.5,-0.5,0.043441731,-0.0
1174,0.301769,0.301769,-0.300007,-0.32160568,-0.4992,-0.5,-0.46606814,-0.5,0.0041924526,-0.0
1175,0.50675646,0.41533838,-0.300007,-0.41776855,-0.5,-0.5,-0.5,-0.5,0.0,-0.037368216
1176,0.679858,0.59287477,-0.22670417,-0.36460825,-0.5,-0.5,-0.5,-0.5,0.043441731,-0.0
1177,0.59045002,0.46871027,-0.20330147,-0.250001,-0.4992,-0.5,-0.49229153,-0.5,0.0023439327,-0.0
1178,0.679858,0.59507762,-0.250001,-0.26836959,-0.5,-0.5,-0.5,-0.5,0.072941909,-0.042661095
1179,0.51261512,0.478202,-0.199994,-0.199994,-0.4992,-0.5,-0.49867565,-0.5,0.00026998621,-0.0
1180,0.679858,0.61435764,-0.199994,-0.27206625,-0.4992,-0.5,-0.5,-0.5,0.064730879,-0.022369649
1181,0.478202,0.44366892,-0.15,-0.19745118,-0.4992,-0.5,-0.5,-0.5,0.014578928,-0.060754572
1182,0.679858,0.61976393,-0.15,-0.21467764,-0.5,-0.5,-0.5,-0.5,0.056693323,-0.052550609
1183,-0.10156,-0.10274501,-0.5,-0.5,-0.5,-0.5,-0.357145,-0.43366855,0.0,-0.032574897
1184,-0.000732,-0.000732,-0.49526851,-0.5,-0.4992,-0.5,-0.32100823,-0.3827018,0.0,-0.0
1185,0.43157143,0.301769,-0.3754442,-0.5,-0.5,-0.5,-0.35262246,-0.357145,0.0,-0.0
1186,0.51344496,0.44376772,-0.5,-0.5,-0.5,-0.5,-0.357145,-0.357145,0.0,-0.0075581471
1187,0.679858,0.60988107,-0.43745128,-0.5,-0.4992,-0.5,-0.357145,-0.357145,0.0,-0.0031721295
1188,-0.10156,-0.10274501,-0.449995,-0.5,-0.5,-0.5,-0.357145,-0.36624663,0.0,-0.018892768
1189,0.059752989,-0.070096863,-0.449995,-0.449995,-0.5,-0.5,-0.12974925,-0.3811539,0.0,-0.00054446355
1190,0.100096,-0.059601676,-0.449995,-0.46023802,-0.4992,-0.5,-0.27312353,-0.36865478,0.020670242,-0.045808534
1191,0.200941,0.033703732,-0.37929972,-0.449995,-0.5,-0.5,-0.35355265,-0.357145,0.0,-0.0
1192,0.43977134,0.2427457,-0.39907572,-0.449995,-0.5,-0.5,-0.27699787,-0.357145,0.031028893,-0.0
1193,0.49677546,0.478202,-0.37931916,-0.49150857,-0.5,-0.5,-0.3561775,-0.38282886,0.0,-0.02289139
1194,0.679858,0.60988107,-0.43745128,-0.5,-0.4992,-0.5,-0.357145,-0.357145,0.0,-0.0031721295
1195,-0.10156,-0.10156,-0.35238854,-0.48817597,-0.5,-0.5,-0.357145,-0.36489079,0.042889938,-0.0
1196,-0.000732,-0.029870578,-0.400004,-0.4277108,-0.5,-0.5,-0.049185664,-0.36278123,0.0,-0.0
1197,0.100096,-0.029870578,-0.400004,-0.47747651,-0.5,-0.5,-0.35138767,-0.36278123,0.0,-0.055928945
1198,0.200941,-0.037342646,-0.400004,-0.400004,-0.5,-0.5,-0.2522569,-0.35796023,0.0048361141,-0.0
1199,0.301769,0.27214167,-0.39405347,-0.40722238,-0.5,-0.5,-0.11987189,-0.357145,0.073308906,-0.0
1200,0.49677546,0.478202,-0.37931916,-0.49150857,-0.5,-0.5,-0.3561775,-0.38282886,0.0,-0.02289139
1201,0.679858,0.64022888,-0.400004,-0.49257129,-0.5,-0.5,-0.35101487,-0.357145,0.0,-0.012296984
1202,-0.093623748,-0.10156,-0.34267337,-0.349998,-0.5,-0.5,-0.357145,-0.357145,0.10815099,-0.058076909
1203,0.0090340767,-0.036781138,-0.349998,-0.349998,-0.5,-0.5,-0.357145,-0.357145,0.0,-0.0
1204,0.1230898,0.019070019,-0.349998,-0.41769086,-0.5,-0.5,-0.026340501,-0.35771663,0.0,-0.0
1205,0.200941,0.019070019,-0.349998,-0.349998,-0.5,-0.5,-0.15093076,-0.35771663,0.0,-0.0
1206,0.301769,0.23680365,-0.25784119,-0.40722238,-0.4992,-0.5,-0.16086206,-0.357145,0.016526334,-0.0
1207,0.51022475,0.41534222,-0.349998,-0.5,-0.5,-0.5,-0.35169384,-0.357145,0.0,-0.0
1208,0.679858,0.679858,-0.30512693,-0.349998,-0.5,-0.5,-0.357145,-0.38002505,0.048865772,-0.055782591
1209,-0.058593731,-0.10156,-0.300007,-0.300007,-0.4992,-0.5,-0.357145,-0.38723424,0.050847083,-0.068055656
1210,-0.000732,-0.087237179,-0.300007,-0.300007,-0.4992,-0.5,-0.357145,-0.4118672,0.042856727,-0.046185603
1211,0.14759758,0.094795964,-0.300007,-0.300007,-0.5,-0.5,-0.357145,-0.357145,0.0,-0.0
1212,0.200941,0.094795964,-0.300007,-0.31664521,-0.5,-0.5,-0.083348681,-0.357145,0.0,-0.0
1213,0.301769,0.23680365,-0.25784119,-0.40722238,-0.4992,-0.5,-0.16086206,-0.357145,0.016526334,-0.0
1214,0.478202,0.31770055,-0.300007,-0.300007,-0.5,-0.5,-0.26805614,-0.357145,0.054917479,-0.021659817
1215,0.679858,0.63355958,-0.300007,-0.300007,-0.5,-0.5,-0.357145,-0.42905358,0.0,-0.0010775042
1216,0.021682375,-0.087318761,-0.24143933,-0.27574937,-0.5,-0.5,-0.32090815,-0.357145,0.0,-0.0
1217,0.100096,0.013381412,-0.22779825,-0.250001,-0.5,-0.5,-0.25761882,-0.357145,0.0063248601,-0.072188643
1218,0.28869194,0.10139662,-0.21531764,-0.250001,-0.5,-0.5,-0.3406175,-0.357145,0.0,-0.0
1219,0.33847323,0.29432471,-0.24836815,-0.250001,-0.4992,-0.5,-0.33636364,-0.40244963,0.041957048,-0.0
1220,0.47898159,0.36432495,-0.250001,-0.250001,-0.5,-0.5,-0.30867088,-0.357145,0.18249733,-0.0
1221,0.679858,0.65022894,-0.18263058,-0.250001,-0.5,-0.5,-0.357145,-0.36432149,0.013586622,-0.072575405
1222,0.48076701,0.28419459,-0.199994,-0.199994,-0.5,-0.5,-0.21698056,-0.357145,0.055523628,-0.0
1223,0.48076701,0.28419459,-0.199994,-0.199994,-0.5,-0.5,-0.21698056,-0.357145,0.055523628,-0.0
1224,0.679858,0.61529855,-0.199994,-0.23265456,-0.5,-0.5,-0.35446421,-0.37273502,0.0,-0.093808449
1225,0.679858,0.66915186,-0.14717465,-0.20340189,-0.5,-0.5,-0.33874454,-0.37061773,0.0,-0.0016054287
1226,0.55529914,0.46348784,-0.5,-0.5,-0.4992,-0.5,-0.214282,-0.214282,0.0,-0.0
1227,0.059752989,-0.070096863,-0.449995,-0.449995,-0.5,-0.5,-0.12974925,-0.3811539,0.0,-0.00054446355
1228,0.14923798,0.100096,-0.28083958,-0.449995,-0.5,-0.5,-0.13609954,-0.214282,0.00062604285,-0.0
1229,0.34135734,0.13637621,-0.27466212,-0.449995,-0.5,-0.5,-0.17567126,-0.22278767,0.042047711,-0.0
1230,0.35661117,0.27259622,-0.449995,-0.46264842,-0.5,-0.5,-0.19582563,-0.214282,0.0,-0.0
